AMPHETAMINE||Phenethylamines (Amphetamines) (S)
DOBUTAMINE||Other
HEPARIN||Other
ISOTRETINOIN||Other
METHSCOPOLAMINE BROMIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
NARATRIPTAN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ABACAVIR SULFATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ARECOLINE||Stimulants  (DEA categories 100 - 120)
FLUORIDE||Other
FLUTAMIDE||Other
NEVIRAPRINE||New Drug
PROPANAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
METHYLDIETHANOLAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
METHOXYDIMETHYLTRYPTAMINE ||Tryptamines
AZITHROMYCIN DIHYDRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TELITHROMYCIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
HYDRALAZINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MEPIVACAINE HCL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PHENELZINE||Other
TOLMETIN SODIUM||Other
ACAMPROSATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CHLORPROPAMIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DULOXETINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
FLUPHENAZINE HYDROCHLORIDE||Other
RITONAVIR||Other
POTASSIUM SALICIFATE||New Drug
METHYLPRYLON||Depressants and Tranquilizers  (DEA categories 200 - 300)
AMYTRYPTALINE ||New Drug
BENZATROPINE||New Drug
BETHANECHOL CHLORIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BIPERIDEN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BISMUTH SUBSALICYLATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
AZANAFLEX||New Drug
CORAZEPAM ||Depressants and Tranquilizers  (DEA categories 200 - 300)
OLMESARTAN MEDOXOMIL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
GLIMEPIRIDE||Other
CHORIONIC GONADOTROPIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SACCHARIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
THALIDOMIDE||Other
CEFIXIME||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MAGNESIUM CARBONATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MAGNESIUM OXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PROCAINAMIDE HCL||Other
SULFASALAZINE||Other
KEFLEX||Other
HYOSCYAMINE SULFATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MEMANTINE ||Other
PEROXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MAGNESIUM HYDROXIDE ||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ACRIVASTINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
AMILORIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BICALUTAMIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BLACK COHOSH||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
COLESTID||New Drug
ELETRIPTAN||Other
ERITHROMYCIN||Other
FENOFIBRATE||Other
FOSAMPRENAVIR||Other
HYDROXY CHLOROQUINE SULFATE||New Drug
LOPINAVIR/RITONAVIR||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
LOPRESSOR||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
LYSINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MEGESTROL ACETATE||Other
OXYTOCIN||Other
POTASSIUM PHOSPHATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PREGABALIN (LYRICA)||Depressants and Tranquilizers  (DEA categories 200 - 300)
PHENAZOPYRIDINE HYDROCHLORIDE||Other
RAMELTEON||Depressants and Tranquilizers  (DEA categories 200 - 300)
REMIFEMIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
RIBOFLAVIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ROPINIROLE||Other
ROSUVASTATIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SALVINORIN-A||Psychedelic
SIMETHICONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
URSODIOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
VITAMIN||No substance identified  (DEA category 900)
ESZOPICLONE||Depressants and Tranquilizers  (DEA categories 200 - 300)
DELTA1-DIHYDROTESTOSTERONE (A.K.A. 1-TESTOSTERONE) (17ß-HYDROXY-5ALPHA-ANDROST-1-EN-3-ONE)||Steroids
13ß-ETHYL-17A-HYDROXYGON-4-EN-3-ONE||Steroids
17A-METHYL-?1-DIHYDROTESTOSTERONE (17Bß-HYDROXY-17A-METHYL-5A-ANDROST-1-EN-3-ONE) (A.K.A. ‘17-A-METHYL-1-TESTOSTERONE’)||Steroids
17A-METHYL-3A,17ß-DIHYDROXY-5A-ANDROSTANE||Steroids
17A-METHYL-3ß, 17ß-DIHYDROXY-5A-ANDROSTANE||Steroids
17A-METHYL-3ß,17ß-DIHYDROXYANDROST-4-ENE||Steroids
17A-METHYL-4-HYDROXYNANDROLONE (17A-METHYL-4-HYDROXY-17ß-HYDROXYESTR-4-EN-3-ONE)||Steroids
19-NOR-4-ANDROSTENEDIOL (3ß, 17ß-DIHYDROXYESTR-4-ENE)||Steroids
19-NOR-4-ANDROSTENEDIONE (ESTR-4-EN-3,17-DIONE); ||Steroids
19-NOR-5-ANDROSTENEDIOL (3A, 17ß-DIHYDROXYESTR-5-ENE)||Steroids
19-NOR-5-ANDROSTENEDIOL (3ß, 17ß-DIHYDROXYESTR-5-ENE)||Steroids
19-NOR-5-ANDROSTENEDIONE (ESTR-5-EN-3,17-DIONE||Steroids
1-ANDROSTENEDIOL (3A,17ß-DIHYDROXY-5A-ANDROST-1-ENE)||Steroids
1-ANDROSTENEDIOL (3ß,17ß-DIHYDROXY-5A-ANDROST-1-ENE)||Steroids
1-ANDROSTENEDIONE ([5A]-ANDROST-1-EN-3,17-DIONE)||Steroids
TMA-2 (2,4,5-TRIMETHOXYAMPHETAMINE; 1-(2,4,5-TRIMETHOXYPHENYL)-PROPAN-2-AMINE)||Phenethylamines (Amphetamines) (H)
2C-P (2-(2,5-DIMETHOXY-4-(N)-PROPYLPHENYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
2C-T-21 (2-[4-(2-FLUOROETHYLTHIO)-2,5-DIMETHOXYPHENYL]ETHANAMINE)||Phenethylamines (2C Series) (H)
2C-C (2-(4-CHLORO-2,5-DIMETHOXYPHENYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
2C-I (2-(4-IODO-2,5-DIMETHOXYPHENYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
2C-N (2-(2,5-DIMETHOXY-4-NITRO-PHENYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
2C-H (2-(2,5-DIMETHOXYPHENYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
3A,17ß-DIHYDROXY-5A-ANDROSTANE||Steroids
3ß,17ß-DIHYDROXY-5A-ANDROSTANE||Steroids
4-ACETOXY-N,N-DIETHYLTRYPTAMINE (4-ACO-DET)||Tryptamines
4-ACETOXY-N,N-DIISOPROPYLTRYPTAMINE (4-ACO-DIPT)||Tryptamines
4-ACETOXY-N-METHYL-N-ISOPROPYLTRYPTAMINE (4-ACO-MIPT)||Tryptamines
4-ANDROSTENEDIOL (3ß,17ß-DIHYDROXY-ANDROST-4-ENE); ||Steroids
4-ANDROSTENEDIONE (ANDROST-4-EN-3,17-DIONE)||Steroids
2C-E (2-(2,5-DIMETHOXY-4-ETHYLPHENYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
4-HYDROXY-19-NORTESTOSTERONE (4,17ß-DIHYDROXY-ESTR-4-EN-3-ONE)||Steroids
4-HYDROXY-N,N-DIISOPROPYLTRYPTAMINE (4-OH-DIPT)||Tryptamines
4-HYDROXYTESTOSTERONE (4,17ß-DIHYDROXY-ANDROST-4-EN-3-ONE)||Steroids
4-METHOXY-N-METHYL-N-ISOPROPYLTRYPTAMINE (4-MEO-MIPT)||Tryptamines
2C-D (2-(2,5-DIMETHOXY-4-METHYLPHENYL)ETHANAMINE)||Phenethylamines (2C Series) (H)
4-MTA (4-METHYLTHIOAMPHETAMINE)||Phenethylamines (Amphetamines) (H)
5-(2-AMINOPROPYL) INDOLE (5-API; 5-IT)||Phenethylamines (Amphetamines) (H)
5-ANDROSTENEDIOL (3ß,17ß-DIHYDROXY-ANDROST-5-ENE)||Steroids
5-ANDROSTENEDIONE (ANDROST-5-EN-3,17-DIONE);||Steroids
5-METHOXY-N,N-DIETHYLTRYPTAMINE (5-MEO-DET)||Tryptamines
5-METHOXY-N,N-DIPROPYLTRYPTAMINE (5-MEO-DPT)||Tryptamines
5-METHOXY-N-METHYL-N-ISOPROPYLTRYPTAMINE (5-MEO-MIPT)||Tryptamines
ORIPAVINE||Narcotic Analgesics
9-NOR-4-ANDROSTENEDIOL (3A, 17ß-DIHYDROXYESTR-4-ENE)||Steroids
ANDROSTANEDIONE (5A-ANDROSTAN-3,17-DIONE);||Steroids
BOLASTERONE (7A,17A-DIMETHYL-17ß-HYDROXYANDROST-4-EN-3-ONE)||Steroids
CALUSTERONE (7ß,17A-DIMETHYL-17ß-HYDROXYANDROST-4-EN-3-ONE);||Steroids
CHLOROQUINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PHENYLIMIDOTHIAZOLE ISOMER UNDETERMINED||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
EMBUTRAMIDE (TRIBUTANE)||Depressants and Tranquilizers  (DEA categories 200 - 300)
FURAZABOL (17A-METHYL-17ß-HYDROXYANDROSTANO[2,3-C]-FURAZAN)||Steroids
METHYLDIENOLONE (17A-METHYL-17ß-HYDROXYESTRA-4,9(10)-DIEN-3-ONE)||Steroids
METHYLTRIENOLONE (17A-METHYL-17ß-HYDROXYESTRA-4,9-11-TRIEN-3-ONE)||Steroids
N,N-DIISOPROPYLTRYPTAMINE (DIPT)||Tryptamines
N-METHYL-N-ISOPROPYLTRYPTAMINE (MIPT)||Tryptamines
NORBOLETHONE (13ß,17A-DIETHYL-17ß-HYDROXYGON-4-EN-3-ONE)||Steroids
NORCLOSTEBOL (4-CHLORO-17ß-HYDROXYESTR-4-EN-3-ONE)||Steroids
NORMETHANDROLONE (17A-METHYL-17ß-HYDROXYESTR-4-EN-3-ONE)||Steroids
PHOSPHOROUS ACID||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
RACEPHEDRINE SALT UNDETERMINED (DI EPHEDRINE)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SODIUM PERMANGANATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
STENBOLONE (17ß-HYDROXY-2-METHYL-[5A]-ANDROST-1-EN-3-ONE)||Steroids
TETRAHYDROGESTRINONE (13ß,17A-DIETHYL-17ß-HYDROXYGON-4,9,11-TRIEN-3-ONE)||Steroids
AMMONIUM NITRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DOC (4-CHLORO-2,5-DIMETHOXYAMPHETAMINE )||Phenethylamines (D Series) (H)
DEXMETHYLPHENIDATE||Piperidines/PEA
CANDESARTEN CILEXETIL ||New Drug
RESULT NOT REPORTED||No substance identified  (DEA category 900)
UNSPECIFIED PRESCRIPTION DRUG||No substance identified  (DEA category 900)
UNSPECIFIED PRESCRIPTION ANALGESIC||No substance identified  (DEA category 900)
UNSPECIFIED ANTI-ANXIETY||No substance identified  (DEA category 900)
UNSPECIFIED ANTI-PSYCHOTIC||No substance identified  (DEA category 900)
UNSPECIFIED ANALGESIC||No substance identified  (DEA category 900)
KHAT||Stimulants  (DEA categories 100 - 120)
PREGNENOLONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DIISOPROPYLTRYPTAMINE HYDROCHLORIDE||Tryptamines
PANCRELIPASE||Other
UNSPECIFIED SCHEDULED DRUG||No substance identified  (DEA category 900)
BARBITURIC ACID||Depressants and Tranquilizers  (DEA categories 200 - 300)
DYPHYLLINE||New Drug
DESLORATIDINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DOI (4-IODO-2,5-DIMETHOXYAMPHETAMINE)||Phenethylamines (D Series) (H)
NO CONTROLLED DRUG IDENTIFIED||No substance identified  (DEA category 900)
NEGATIVE RESULTS - TESTED FOR SPECIFIC DRUGS||No substance identified  (DEA category 900)
CEFZIL (CEFPROZIL)||New Drug
CANNABINOID METABOLITES||Marijuana and THC  (DEA categories 530 -540)
METHYLPARABEN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CLANZAPINE||New Drug
UNSPECIFIED PHARMACUETICAL PREPARATION||No substance identified  (DEA category 900)
POTASSIUM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CALCIUM CHLORIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BENZYL ALCOHOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
Polyethylene glycol||Other
ALENDRONATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
FLUTICASONE||Other
VARENICLINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TOLAZAMIDE||Other
SULFADIMETHOXINE||Other
ORMETOPRIM||Other
PRAMIPEXOLE||Other
MUPIROCIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MERCAPTOPURINE||Other
LINEZOLID||Other
KYNOSELEN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
HYDROXYUREA (HYDROXYCARBAMIDE)||New Drug
EMTRICITABINE||Other
DOMPERIDONE||Other
DESMOPRESSIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CEFDITOREN PIVOXIL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SODIUM HYPOPHOSPHITE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
HEAVY PETROLEUM DISTILLATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ALPHA-GALACTOSIDASE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
LISDEXAMFETAMINE||Phenethylamines (Amphetamines) (S)
SALVIA DIVINORUM||Psychedelic
N-METHYLBENZYLAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
N-ETHYLBENZYLAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
N-ISOPROPYLBENZYLAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DOTHIEPIN||New Drug
TRIMEPRAZINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
3,4-DIMETHYL-5-PHENYLOXAZOLIDINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PARECOXIB||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DISULFIRAM||Other
TRUVADA||New Drug
GLATIRAMER ACETATE||Other
ISOFLURANE||Other
RIFAMPIN||Other
SEMATROPIN||New Drug
1-(2-METHOXYPHENYL)PIPERAZINE||Piperazines (Stimulant)
GALANTAMINE||Other
GUANFACINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
LEFLUNOMIDE||Other
SODIUM PHOSPHATE MONOBASIC||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PALIPERIDONE||Other
PROPYLTHIOURACIL||Other
TEGASEROD MALEATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
LITHIUM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
AMMONIA||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
N-(1-METHYLETHYL)-BENZENEMETHANAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ISOMETHEPTENE MUCATE||Stimulants  (DEA categories 100 - 120)
NORETHINDRONE ACETATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
N-ETHYL-BENZENEMETHANAMINE||New Drug
ALMOTRIPTAN MALATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TETRAHYDROSTATIN||New Drug
TACROLIMUS||Other
SOLIFENACIN SUCCINATE||Other
PRILOCAINE||Other
POLYACRYLIC ACID||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
NON-STEROIDAL ANTI-INFLAMMATORY DRUGS (NSAID)||No substance identified  (DEA category 900)
MYCOPHENOLIC ACID (MYCOPHENOLATE)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
4-FLUOROPHENYLPIPERAZINE (pFPP)||Piperazines (Hallucinogen)
EPLERENONE||Other
DYAZIDE||New Drug
2,4-DINITROPHENOL (DNP)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
COENZYME Q10||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CLORZOXAZONE||New Drug
2-BUTOXYETHANOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BENZYL BENZOATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
META-CHLORPHENYLPIPERAZINE (MCPP)||Piperazines (Hallucinogen)
1,4-DIBENZYLPIPERAZINE (DBZP)||Piperazines (Stimulant)
DEXTROCHLORPHENIRAMINE||New Drug
DIETHYL PHOSPHITE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
NISOLDIPINE||Other
4-CHLORODEHYDROMETHYLTESTOSTERONE||Steroids
STIGMASTEROL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
NAPHTHA||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
1,1-DIFLUOROETHANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ALKANES (PARAFFINS)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ARGININE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
N-BUTANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CAMPHOR||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CYCLOHEXANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
FORMOTEROL (EFORMOTEROL)||Other
GASOLINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
HYDROXYCHLOROQUINE||Other
METHIMAZOLE (TAPAZOLE)||New Drug
METHYL SULFONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PROPANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SODIUM LAURYL SULFATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TETRACHLOROETHYLENE (PERC)||New Drug
TRICHLOROETHYLENE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PENTANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ACETYLGLUTAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MAGNESIUM ASPARTATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
HERBS||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
COBALT CHLORIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MANGANESE DIOXIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PRENATAL MTR/SELENIUM||Other
TRIACONTANE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
AMINOPHYLLINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
FELBAMATE||Other
DIAMINO-DIPHENYL SULFONE (DAPSONE)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
1,3,5-TRIAZINE-2,4,6-TRIOL (CYANURIC ACID)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TESTOPRIM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
1-DEHYDROMETHANDROSTENOLONE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
YASMIN||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
INDAPAMIDE||Other
IMDUR||Other
ENZYTE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
METHYLDOPA||Other
MEBENDAZOLE (MBZ)||Other
THIAZOLE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
NORMESORIDAZINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
FLOXURIDINE||Other
CARBOXYLIC ACID||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
POLYSTYRENE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
AMOXAPINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
NICOFURANOSE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
PHTHALATES||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
AMINOCAPROIC ACID||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
MAGNESIUM CHLORIDE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
BALSALAZIDE DISODIUM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CAMPESTEROL (METHYLCHOLESTEROL)||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
L-METHYLFOLATE||Other
N-METHYL-BENZENEMETHANAMINE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
STIGMASTANOL||New Drug
CHROMIUM||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ACEBUTOLOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
ASPARAGINE MONOHYDRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CASANTHRANOL||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
CINACALCET||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
DANTROLENE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
IRBESARTAN||Other
PHENYL SALICYLATE||Other
METHYLENE BLUE||Other
POTASSIUM CITRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
SENNA CONCENTRATE||Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)
TRIMIPRAMINE||Other
