N1|Amphetamine|Phenethylamines (Amphetamines) (S)|AMPHETAMINE
N1554|(S)-N-Methyl-1-(1-(1,4Cycloheadienyl))-2-Propanamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|(S)-N-METHYL-1-(1-(1,4CYCLOHEADIENYL))-2-PROPANAMINE
N1555|Naphthalene|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|NAPHTHALENE
N1556|Sodium Hypochlorite|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SODIUM HYPOCHLORITE
N1557|Methenamine|Other|METHENAMINE
N1558|Tiagabine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TIAGABINE
N1559|Singulair|Other|SINGULAIR
N1560|Methylprednisone|Other|METHYLPREDNISONE
N1561|Trandolapril|Other|TRANDOLAPRIL
N1562|Lindane|Other|LINDANE
N1563|Pravastatin Sodium|Other|PRAVASTATIN SODIUM
N1564|Chromium Piccolinate|New Drug|CHROMIUM PICCOLINATE
N1565|Sennosides|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SENNOSIDES
N1566|Methyl Nicotinate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYL NICOTINATE
N1567|Itraconazole|Other|ITRACONAZOLE
N1568|Triacetin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TRIACETIN
N1569|Tiagabine Hydrochloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TIAGABINE HYDROCHLORIDE
N1570|Magnesium Sulfate Hydrate|New Drug|MAGNESIUM SULFATE HYDRATE
N1571|Manitol|New Drug|MANITOL
N1572|Atomoxetine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ATOMOXETINE
N1573|Tadalafil|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TADALAFIL
N1574|Tamsulosin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TAMSULOSIN
N1575|Embalming Fluid|No substance identified  (DEA category 900)|EMBALMING FLUID
N1576|Alprenolol Hydrochloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ALPRENOLOL HYDROCHLORIDE
N1577|Vardenafil|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|VARDENAFIL
N1578|Ergocalciferol|Other|ERGOCALCIFEROL
N1579|Articaine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ARTICAINE
N1580|Gemfibrozil|Other|GEMFIBROZIL
N1581|Efavirenz|Other|EFAVIRENZ
N1582|Hydroclorothiazide|Other|HYDROCLOROTHIAZIDE
N1583|1-Phenyl-2-Nitropropane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|1-PHENYL-2-NITROPROPANE
N1584|Methylphenobarbital (Mephobarbital)|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYLPHENOBARBITAL (MEPHOBARBITAL)
N1585|Methylsulfonylmethane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYLSULFONYLMETHANE
N1586|N-Ethyl-3-Piperidyl Benzilate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N-ETHYL-3-PIPERIDYL BENZILATE
N1587|N-Methyl-3-Piperidyl Benzilate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|N-METHYL-3-PIPERIDYL BENZILATE
N1588|Pethidine|Narcotic Analgesics|PETHIDINE
N1589|Tetrahydrocannabinols|Marijuana and THC  (DEA categories 530 -540)|TETRAHYDROCANNABINOLS
N1590|Moexipril|Other|MOEXIPRIL
N1591|Dichlorobenzene|New Drug|DICHLOROBENZENE
N1592|Budesonide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BUDESONIDE
N1593|Cilostazol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CILOSTAZOL
N1594|Clopidogrel|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CLOPIDOGREL
N1595|Gatifloxacin|Other|GATIFLOXACIN
N1596|Moxifloxacin|Other|MOXIFLOXACIN
N1597|Glucocorticoid|Other|GLUCOCORTICOID
N1598|Acetazolamide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ACETAZOLAMIDE
N1599|Ezetimibe|Other|EZETIMIBE
N1600|Fluvastatin|Other|FLUVASTATIN
N1601|Sorbitol|Other|SORBITOL
N1602|Podofilox|Other|PODOFILOX
N1603|Aripiprazole|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ARIPIPRAZOLE
N1604|Etanercept|Other|ETANERCEPT
N1605|Tenafovir Disoproxil|New Drug|TENAFOVIR DISOPROXIL
N1606|Metaproterenol|Other|METAPROTERENOL
N1607|Jintropin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|JINTROPIN
N1608|Terbutaline Sulfate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TERBUTALINE SULFATE
N1609|Trimethobenzamide HCl|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TRIMETHOBENZAMIDE HCL
N1610|Calcium Gluconate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CALCIUM GLUCONATE
N1611|Capecitabine (Xeloda)|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CAPECITABINE (XELODA)
N1612|Centrum|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CENTRUM
N1613|Menotropins|Other|MENOTROPINS
N1614|Acetomin|New Drug|ACETOMIN
N1615|Metroprolol|New Drug|METROPROLOL
N1616|Timolol|Other|TIMOLOL
N1617|Corididin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CORIDIDIN
N1618|Salmeterol|Other|SALMETEROL
N1619|Fluticasone Propionate|Other|FLUTICASONE PROPIONATE
N1620|Ketorolac Tromethamine|Other|KETOROLAC TROMETHAMINE
N1621|Vinpocetine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|VINPOCETINE
N1622|Dichloromethane|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DICHLOROMETHANE
N1623|Plavix|Other|PLAVIX
N1624|Pharm|No substance identified  (DEA category 900)|PHARM
N1625|Saquinavir|Other|SAQUINAVIR
N1626|Griseofulvin|Other|GRISEOFULVIN
N1627|Alendronate Sodium|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ALENDRONATE SODIUM
N1628|Hydroxychloroquine Sulfate|Other|HYDROXYCHLOROQUINE SULFATE
N1629|Glycopyrrolate|Other|GLYCOPYRROLATE
N1630|Sevelamer|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SEVELAMER
N1631|Atazanavir Sulfate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ATAZANAVIR SULFATE
N1632|Terbinafine|Other|TERBINAFINE
N1633|Carvedilol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CARVEDILOL
N1634|Cefdinir|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CEFDINIR
N1635|Amiodarone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|AMIODARONE
N1636|Dobutamine|Other|DOBUTAMINE
N1637|Heparin|Other|HEPARIN
N1638|Isotretinoin|Other|ISOTRETINOIN
N1639|Methscopolamine Bromide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHSCOPOLAMINE BROMIDE
N1640|Naratriptan|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|NARATRIPTAN
N1641|Abacavir Sulfate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ABACAVIR SULFATE
N1642|Arecoline|Stimulants  (DEA categories 100 - 120)|ARECOLINE
N1643|Fluoride|Other|FLUORIDE
N1644|Flutamide|Other|FLUTAMIDE
N1645|Neviraprine|New Drug|NEVIRAPRINE
N1646|Propanamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PROPANAMINE
N1647|Methyldiethanolamine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|METHYLDIETHANOLAMINE
N1648|MeO-DMT|Tryptamines|METHOXYDIMETHYLTRYPTAMINE 
N1649|Azithromycin Dihydrate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|AZITHROMYCIN DIHYDRATE
N1650|Telithromycin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|TELITHROMYCIN
N1651|Hydralazine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|HYDRALAZINE
N1652|Mepivacaine Hcl|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|MEPIVACAINE HCL
N1653|Phenelzine|Other|PHENELZINE
N1654|Tolmetin Sodium|Other|TOLMETIN SODIUM
N1655|Acamprosate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ACAMPROSATE
N1656|Chlorpropamide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CHLORPROPAMIDE
N1657|Duloxetine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DULOXETINE
N1658|Fluphenazine Hydrochloride|Other|FLUPHENAZINE HYDROCHLORIDE
N1659|Ritonavir|Other|RITONAVIR
N1660|Potassium Salicifate|New Drug|POTASSIUM SALICIFATE
N1661|Methylprylon|Depressants and Tranquilizers  (DEA categories 200 - 300)|METHYLPRYLON
N1662|Amytryptaline |New Drug|AMYTRYPTALINE 
N1663|Benzatropine|New Drug|BENZATROPINE
N1664|Bethanechol Chloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BETHANECHOL CHLORIDE
N1665|Biperiden|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BIPERIDEN
N1666|Bismuth Subsalicylate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BISMUTH SUBSALICYLATE
N1667|Azanaflex|New Drug|AZANAFLEX
N1668|Corazepam |Depressants and Tranquilizers  (DEA categories 200 - 300)|CORAZEPAM 
N1669|Olmesartan Medoxomil|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|OLMESARTAN MEDOXOMIL
N1670|Glimepiride|Other|GLIMEPIRIDE
N1671|Chorionic Gonadotropin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CHORIONIC GONADOTROPIN
N1672|Saccharin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SACCHARIN
N1673|Thalidomide|Other|THALIDOMIDE
N1674|Cefixime|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CEFIXIME
N1675|Magnesium Carbonate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|MAGNESIUM CARBONATE
N1676|Magnesium Oxide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|MAGNESIUM OXIDE
N1677|Procainamide Hcl|Other|PROCAINAMIDE HCL
N1678|Sulfasalazine|Other|SULFASALAZINE
N1679|Keflex|Other|KEFLEX
N1680|Hyoscyamine Sulfate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|HYOSCYAMINE SULFATE
N1681|Memantine |Other|MEMANTINE 
N1682|Peroxide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PEROXIDE
N1683|Magnesium Hydroxide |Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|MAGNESIUM HYDROXIDE 
N1684|Acrivastine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ACRIVASTINE
N1685|Amiloride|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|AMILORIDE
N1686|Bicalutamide|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BICALUTAMIDE
N1687|Black Cohosh|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|BLACK COHOSH
N1688|Colestid|New Drug|COLESTID
N1689|Eletriptan|Other|ELETRIPTAN
N1690|Erithromycin|Other|ERITHROMYCIN
N1691|Fenofibrate|Other|FENOFIBRATE
N1692|Fosamprenavir|Other|FOSAMPRENAVIR
N1693|Hydroxy Chloroquine Sulfate|New Drug|HYDROXY CHLOROQUINE SULFATE
N1694|Lopinavir/Ritonavir|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|LOPINAVIR/RITONAVIR
N1695|Lopressor|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|LOPRESSOR
N1696|Lysine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|LYSINE
N1697|Megestrol Acetate|Other|MEGESTROL ACETATE
N1698|Oxytocin|Other|OXYTOCIN
N1699|Potassium Phosphate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|POTASSIUM PHOSPHATE
N1700|Pregabalin|Depressants and Tranquilizers  (DEA categories 200 - 300)|PREGABALIN (LYRICA)
N1701|Phenazopyridine Hydrochloride|Other|PHENAZOPYRIDINE HYDROCHLORIDE
N1702|Ramelteon|Depressants and Tranquilizers  (DEA categories 200 - 300)|RAMELTEON
N1703|Remifemin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|REMIFEMIN
N1704|Riboflavin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|RIBOFLAVIN
N1705|Ropinirole|Other|ROPINIROLE
N1706|Rosuvastatin|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|ROSUVASTATIN
N1707|Salvinorin-A|Psychedelic|SALVINORIN-A
N1708|Simethicone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SIMETHICONE
N1709|Ursodiol|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|URSODIOL
N1710|Vitamin|No substance identified  (DEA category 900)|VITAMIN
N1711|Eszopiclone|Depressants and Tranquilizers  (DEA categories 200 - 300)|ESZOPICLONE
N1712|Delta1-Dihydrotestosterone|Steroids|DELTA1-DIHYDROTESTOSTERONE (A.K.A. 1-TESTOSTERONE) (17?-HYDROXY-5ALPHA-ANDROST-1-EN-3-ONE)
N1713|13Beta-ethyl-17alpha-hydroxygon-4-en-3-one|Steroids|13?-ETHYL-17A-HYDROXYGON-4-EN-3-ONE
N1714|17Alpha-methyl-delta1-dihydrotestosterone|Steroids|17A-METHYL-?1-DIHYDROTESTOSTERONE (17B?-HYDROXY-17A-METHYL-5A-ANDROST-1-EN-3-ONE) (A.K.A. ?17-A-METHYL-1-TESTOSTERONE?)
N1715|17Alpha-methyl-3alpha,17beta-dihydroxy-5alpha-androstane|Steroids|17A-METHYL-3A,17?-DIHYDROXY-5A-ANDROSTANE
N1716|17Alpha-methyl-3beta, 17beta-Dihydroxy-5alpha-Androstane|Steroids|17A-METHYL-3?, 17?-DIHYDROXY-5A-ANDROSTANE
N1717|17Alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene|Steroids|17A-METHYL-3?,17?-DIHYDROXYANDROST-4-ENE
N1718|17Alpha-methyl-4-hydroxynandrolone |Steroids|17A-METHYL-4-HYDROXYNANDROLONE (17A-METHYL-4-HYDROXY-17?-HYDROXYESTR-4-EN-3-ONE)
N1719|19-Nor-4-androstenediol |Steroids|19-NOR-4-ANDROSTENEDIOL (3?, 17?-DIHYDROXYESTR-4-ENE)
N1720|19-Nor-4-androstenedione |Steroids|19-NOR-4-ANDROSTENEDIONE (ESTR-4-EN-3,17-DIONE); 
N2610|3-BMC|Synthetic Cathinones|3-BMC ( 3-BROMO-N-METHYLCATHINONE; 1-(3-BROMOPHENYL)-2-(METHYLAMINO)PROPAN-1-ONE)
N1723|19-Nor-5-androstenedione|Steroids|19-NOR-5-ANDROSTENEDIONE (ESTR-5-EN-3,17-DIONE
N2682|3-CMC|Synthetic Cathinones|3-CMC (3-CHLORO-N-METHYLCATHINONE; 1-(3-CHLOROPHENYL)-2-(METHYLAMINO)PROPAN-1-ONE)
N1726|1-Androstenedione|Steroids|1-ANDROSTENEDIONE ([5A]-ANDROST-1-EN-3,17-DIONE)
N1727|TMA-2|Phenethylamines (Amphetamines) (H)|TMA-2 (2,4,5-TRIMETHOXYAMPHETAMINE; 1-(2,4,5-TRIMETHOXYPHENYL)-PROPAN-2-AMINE)
N1728|2C-P|Phenethylamines (2C Series) (H)|2C-P (2-(2,5-DIMETHOXY-4-(N)-PROPYLPHENYL)ETHANAMINE)
N1729|2C-T-21|Phenethylamines (2C Series) (H)|2C-T-21 (2-[4-(2-FLUOROETHYLTHIO)-2,5-DIMETHOXYPHENYL]ETHANAMINE)
N1730|2C-C|Phenethylamines (2C Series) (H)|2C-C (2-(4-CHLORO-2,5-DIMETHOXYPHENYL)ETHANAMINE)
N1731|2C-I|Phenethylamines (2C Series) (H)|2C-I (2-(4-IODO-2,5-DIMETHOXYPHENYL)ETHANAMINE)
N1732|2C-N|Phenethylamines (2C Series) (H)|2C-N (2-(2,5-DIMETHOXY-4-NITRO-PHENYL)ETHANAMINE)
N1733|2C-H|Phenethylamines (2C Series) (H)|2C-H (2-(2,5-DIMETHOXYPHENYL)ETHANAMINE)
N1734|3Alpha,17beta-dihydroxy-5alpha-androstane|Steroids|3A,17?-DIHYDROXY-5A-ANDROSTANE
N1735|3Beta,17beta-dihydroxy-5alpha-androstane|Steroids|3?,17?-DIHYDROXY-5A-ANDROSTANE
N1736|4-AcO-DET|Tryptamines|4-ACETOXY-N,N-DIETHYLTRYPTAMINE (4-ACO-DET)
N1737|4-AcO-DiPT|Tryptamines|4-ACETOXY-N,N-DIISOPROPYLTRYPTAMINE (4-ACO-DIPT)
N1738|4-AcO-MiPT|Tryptamines|4-ACETOXY-N-METHYL-N-ISOPROPYLTRYPTAMINE (4-ACO-MIPT)
N1739|4-Androstenediol|Steroids|4-ANDROSTENEDIOL (3?,17?-DIHYDROXY-ANDROST-4-ENE); 
N1740|4-Androstenedione |Steroids|4-ANDROSTENEDIONE (ANDROST-4-EN-3,17-DIONE)
N1741|2C-E|Phenethylamines (2C Series) (H)|2C-E (2-(2,5-DIMETHOXY-4-ETHYLPHENYL)ETHANAMINE)
N1742|4-Hydroxy-19-nortestosterone (4,17beta-dihydroxy-estr-4-en-3-one)|Steroids|4-HYDROXY-19-NORTESTOSTERONE (4,17?-DIHYDROXY-ESTR-4-EN-3-ONE)
N1743|4-OH-DiPT|Tryptamines|4-HYDROXY-N,N-DIISOPROPYLTRYPTAMINE (4-OH-DIPT)
N1744|4-Hydroxytestosterone|Steroids|4-HYDROXYTESTOSTERONE (4,17?-DIHYDROXY-ANDROST-4-EN-3-ONE)
N1745|4-MeO-MiPT|Tryptamines|4-METHOXY-N-METHYL-N-ISOPROPYLTRYPTAMINE (4-MEO-MIPT)
N1746|2C-D|Phenethylamines (2C Series) (H)|2C-D (2-(2,5-DIMETHOXY-4-METHYLPHENYL)ETHANAMINE)
N1747|4-MTA|Phenethylamines (Amphetamines) (H)|4-MTA (4-METHYLTHIOAMPHETAMINE)
N1748|API|Phenethylamines (Amphetamines) (H)|5-(2-AMINOPROPYL) INDOLE (5-API; 5-IT)
N1749|5-Androstenediol|Steroids|5-ANDROSTENEDIOL (3?,17?-DIHYDROXY-ANDROST-5-ENE)
N1750|5-Androstenedione |Steroids|5-ANDROSTENEDIONE (ANDROST-5-EN-3,17-DIONE);
N1751|5-MeO-DET|Tryptamines|5-METHOXY-N,N-DIETHYLTRYPTAMINE (5-MEO-DET)
N1752|5-MeO-DPT|Tryptamines|5-METHOXY-N,N-DIPROPYLTRYPTAMINE (5-MEO-DPT)
N1753|5-MeO-MiPT|Tryptamines|5-METHOXY-N-METHYL-N-ISOPROPYLTRYPTAMINE (5-MEO-MIPT)
N1754|Oripavine|Narcotic Analgesics|ORIPAVINE
N1755|9-Nor-4-androstenediol |Steroids|9-NOR-4-ANDROSTENEDIOL (3A, 17?-DIHYDROXYESTR-4-ENE)
N1756|Androstanedione |Steroids|ANDROSTANEDIONE (5A-ANDROSTAN-3,17-DIONE);
N1757|Bolasterone|Steroids|BOLASTERONE (7A,17A-DIMETHYL-17?-HYDROXYANDROST-4-EN-3-ONE)
N1758|Calusterone |Steroids|CALUSTERONE (7?,17A-DIMETHYL-17?-HYDROXYANDROST-4-EN-3-ONE);
N1759|Chloroquine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|CHLOROQUINE
N1760|Phenylimidothiazole Isomer Undetermined|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHENYLIMIDOTHIAZOLE ISOMER UNDETERMINED
N1761|Embutramide|Depressants and Tranquilizers  (DEA categories 200 - 300)|EMBUTRAMIDE (TRIBUTANE)
N1762|Furazabol |Steroids|FURAZABOL (17A-METHYL-17?-HYDROXYANDROSTANO[2,3-C]-FURAZAN)
N1763|Methyldienolone |Steroids|METHYLDIENOLONE (17A-METHYL-17?-HYDROXYESTRA-4,9(10)-DIEN-3-ONE)
N1764|Methyltrienolone |Steroids|METHYLTRIENOLONE (17A-METHYL-17?-HYDROXYESTRA-4,9-11-TRIEN-3-ONE)
N1766|MiPT|Tryptamines|N-METHYL-N-ISOPROPYLTRYPTAMINE (MIPT)
N1767|Norbolethone|Steroids|NORBOLETHONE (13?,17A-DIETHYL-17?-HYDROXYGON-4-EN-3-ONE)
N1768|Norclostebol|Steroids|NORCLOSTEBOL (4-CHLORO-17?-HYDROXYESTR-4-EN-3-ONE)
N1769|Normethandrolone |Steroids|NORMETHANDROLONE (17A-METHYL-17?-HYDROXYESTR-4-EN-3-ONE)
N1770|Phosphorous Acid|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PHOSPHOROUS ACID
N1771|Racephedrine Salt Undetermined (Di Ephedrine)|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|RACEPHEDRINE SALT UNDETERMINED (DI EPHEDRINE)
N1772|Sodium Permanganate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|SODIUM PERMANGANATE
N1773|Stenbolone |Steroids|STENBOLONE (17?-HYDROXY-2-METHYL-[5A]-ANDROST-1-EN-3-ONE)
N1774|Tetrahydroestrinone|Steroids|TETRAHYDROGESTRINONE (13?,17A-DIETHYL-17?-HYDROXYGON-4,9,11-TRIEN-3-ONE)
N1775|Ammonium Nitrate|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|AMMONIUM NITRATE
N1776|DOC|Phenethylamines (D Series) (H)|DOC (4-CHLORO-2,5-DIMETHOXYAMPHETAMINE )
N1777|Dexmethylphenidate |Piperidines/PEA|DEXMETHYLPHENIDATE
N1778|Candesarten Cilexetil |New Drug|CANDESARTEN CILEXETIL 
N1779|Result Not Reported|No substance identified  (DEA category 900)|RESULT NOT REPORTED
N1780|Unspecified Prescription Drug|No substance identified  (DEA category 900)|UNSPECIFIED PRESCRIPTION DRUG
N1781|Unspecified Prescription Analgesic|No substance identified  (DEA category 900)|UNSPECIFIED PRESCRIPTION ANALGESIC
N1782|Unspecified Anti-Anxiety|No substance identified  (DEA category 900)|UNSPECIFIED ANTI-ANXIETY
N1783|Unspecified Anti-Psychotic|No substance identified  (DEA category 900)|UNSPECIFIED ANTI-PSYCHOTIC
N1784|Unspecified Analgesic|No substance identified  (DEA category 900)|UNSPECIFIED ANALGESIC
N1785|Khat|Stimulants  (DEA categories 100 - 120)|KHAT
N1786|Pregnenolone|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|PREGNENOLONE
N2377|3-MEC |Synthetic Cathinones|3-MEC (3-METHYL-N-ETHYLCATHINONE; 2-(ETHYLAMINO)-1-(3-METHYLPHENYL)PROPAN-1-ONE)  
N1788|Pancrelipase|Other|PANCRELIPASE
N1789|Unspecified Scheduled Drug|No substance identified  (DEA category 900)|UNSPECIFIED SCHEDULED DRUG
N1790|Barbituric Acid|Depressants and Tranquilizers  (DEA categories 200 - 300)|BARBITURIC ACID
N1791|Dyphylline|New Drug|DYPHYLLINE
N1792|Desloratidine|Other substances -- steroids, phencyclidine, precursors, reagents  (DEA categories 410 - 420, 550 - 555, 800 - 820)|DESLORATIDINE
N1793|DOI|Phenethylamines (D Series) (H)|DOI (4-IODO-2,5-DIMETHOXYAMPHETAMINE)
N1794|No Controlled Drug Identified|No substance identified  (DEA category 900)|NO CONTROLLED DRUG IDENTIFIED
N1795|Negative Results - Tested For Specific Drugs|No substance identified  (DEA category 900)|NEGATIVE RESULTS - TESTED FOR SPECIFIC DRUGS
N1796|Cefzil (Cefprozil)|New Drug|CEFZIL (CEFPROZIL)
